ds,자치구,기온,상대습도,초미세먼지,미세먼지
2024-01-31,금천구,3.6,55.0,31.0,34.0
2024-01-31,금천구,4.5,47.0,30.0,33.0
2024-01-31,금천구,3.8,54.0,1.0,2.0
2024-01-31,금천구,5.0,48.0,14.0,15.0
2024-01-31,금천구,3.7,53.0,43.0,47.0
2024-01-31,금천구,,,59.0,65.0
2024-01-31,금천구,2.2,63.0,24.0,26.0
2024-01-31,금천구,4.0,52.0,2.0,3.0
2024-01-31,금천구,2.3,60.0,8.0,9.0
2024-01-31,금천구,4.9,47.0,13.0,14.0
2024-01-31,금천구,4.8,51.0,32.0,35.0
2024-01-31,금천구,5.8,46.0,44.0,48.0
2024-01-31,금천구,4.5,50.0,1.0,2.0
2024-01-31,금천구,,,59.0,64.0
2024-01-31,금천구,2.7,57.0,7.0,8.0
2024-01-31,금천구,5.3,47.0,13.0,14.0
2024-01-31,금천구,5.2,50.0,31.0,34.0
2024-01-31,금천구,3.2,53.0,24.0,26.0
2024-01-31,금천구,4.2,53.0,39.0,43.0
2024-01-31,금천구,4.8,48.0,31.0,34.0
2024-01-31,금천구,4.8,51.0,1.0,2.0
2024-01-31,금천구,4.0,56.0,30.0,33.0
2024-01-31,금천구,5.0,48.0,35.0,36.0
2024-01-31,금천구,4.0,53.0,44.0,48.0
2024-01-31,금천구,4.0,54.0,31.0,34.0
2024-01-31,금천구,3.2,54.0,42.0,44.0
2024-01-31,금천구,4.8,48.0,1.0,2.0
2024-01-31,금천구,2.6,63.0,24.0,26.0
2024-01-31,금천구,6.0,47.0,45.0,49.0
2024-01-31,금천구,4.6,50.0,15.0,16.0
2024-01-31,금천구,4.7,51.0,2.0,3.0
2024-01-31,금천구,3.5,54.0,35.0,38.0
2024-01-31,금천구,4.0,55.0,2.0,3.0
2024-01-31,금천구,2.1,63.0,23.0,25.0
2024-01-31,금천구,2.8,56.0,25.0,27.0
2024-01-31,금천구,4.4,52.0,15.0,16.0
2024-01-31,금천구,4.4,50.0,1.0,2.0
2024-01-31,금천구,4.2,51.0,2.0,3.0
2024-01-31,금천구,5.7,47.0,45.0,49.0
2024-01-31,금천구,4.9,47.0,34.0,35.0
2024-01-31,금천구,3.9,53.0,37.0,40.0
2024-01-31,금천구,4.5,52.0,1.0,2.0
2024-01-31,금천구,3.6,54.0,31.0,34.0
2024-01-31,금천구,4.0,53.0,10.0,11.0
2024-01-31,금천구,,,59.0,65.0
2024-01-31,금천구,5.0,48.0,13.0,14.0
2024-01-31,금천구,4.9,49.0,32.0,35.0
2024-01-31,금천구,3.2,55.0,34.0,37.0
2024-01-31,금천구,2.4,59.0,7.0,8.0
2024-01-31,금천구,5.1,52.0,30.0,33.0
2024-01-31,금천구,3.7,53.0,41.0,45.0
2024-01-31,금천구,2.9,55.0,42.0,43.0
2024-01-31,금천구,3.5,57.0,30.0,33.0
2024-01-31,금천구,,,57.0,63.0
2024-01-31,금천구,2.8,52.0,21.0,23.0
2024-01-31,금천구,3.8,54.0,1.0,2.0
2024-01-31,금천구,3.7,56.0,30.0,33.0
2024-01-31,금천구,4.6,52.0,1.0,2.0
2024-01-31,금천구,4.0,52.0,37.0,40.0
2024-01-31,금천구,1.7,65.0,24.0,26.0
2024-01-31,금천구,3.1,56.0,34.0,37.0
2024-01-31,금천구,4.7,48.0,11.0,12.0
2024-01-31,금천구,5.3,48.0,42.0,46.0
2024-01-31,금천구,4.9,48.0,13.0,14.0
2024-01-31,금천구,3.9,53.0,40.0,44.0
2024-01-31,금천구,4.4,47.0,32.0,33.0
2024-01-31,금천구,4.5,47.0,28.0,31.0
2024-01-31,금천구,4.6,52.0,27.0,29.0
2024-01-31,금천구,2.5,56.0,38.0,40.0
2024-01-31,금천구,2.0,60.0,7.0,8.0
2024-01-31,금천구,4.6,49.0,2.0,3.0
2024-01-31,금천구,4.3,52.0,2.0,3.0
2024-01-31,금천구,3.7,55.0,29.0,31.0
2024-01-31,금천구,4.3,54.0,2.0,3.0
2024-01-31,금천구,2.3,59.0,7.0,8.0
2024-01-31,금천구,4.0,53.0,38.0,42.0
2024-01-31,금천구,4.9,52.0,27.0,29.0
2024-01-31,금천구,3.7,54.0,42.0,46.0
2024-01-31,금천구,4.3,55.0,31.0,34.0
2024-01-31,금천구,4.5,52.0,14.0,15.0
2024-01-31,금천구,5.7,48.0,43.0,47.0
2024-01-31,금천구,4.4,51.0,1.0,2.0
2024-01-31,금천구,2.8,55.0,40.0,42.0
2024-01-31,금천구,4.6,53.0,1.0,2.0
2024-01-31,금천구,2.3,64.0,23.0,25.0
2024-01-31,금천구,3.4,55.0,34.0,37.0
2024-01-31,금천구,,,58.0,64.0
2024-01-31,금천구,4.8,47.0,32.0,33.0
2024-01-31,금천구,2.9,55.0,24.0,26.0
2024-01-31,금천구,4.7,50.0,33.0,36.0
2024-01-31,금천구,4.4,52.0,2.0,3.0
2024-01-31,금천구,4.8,48.0,11.0,12.0
2024-01-31,금천구,3.6,57.0,29.0,31.0
2024-01-31,금천구,2.9,56.0,24.0,26.0
2024-01-31,금천구,4.4,52.0,2.0,3.0
2024-01-31,금천구,4.1,55.0,31.0,34.0
2024-01-31,금천구,,,59.0,64.0
2024-01-31,금천구,3.8,57.0,29.0,32.0
2024-01-31,금천구,4.4,51.0,1.0,2.0
2024-01-31,금천구,4.2,53.0,38.0,41.0
2024-01-31,금천구,3.6,55.0,33.0,36.0
2024-01-31,금천구,4.7,50.0,30.0,33.0
2024-01-31,금천구,4.1,54.0,2.0,3.0
2024-01-31,금천구,2.4,64.0,24.0,26.0
2024-01-31,금천구,4.9,52.0,1.0,2.0
2024-01-31,금천구,5.8,48.0,42.0,46.0
2024-01-31,금천구,4.8,52.0,14.0,15.0
2024-01-31,금천구,4.7,49.0,12.0,13.0
2024-01-31,금천구,4.5,48.0,32.0,33.0
2024-01-31,금천구,3.8,55.0,40.0,44.0
2024-01-31,금천구,5.1,52.0,28.0,31.0
2024-01-31,금천구,2.4,59.0,7.0,8.0
2024-01-31,금천구,2.9,56.0,40.0,41.0
2024-01-31,금천구,,,57.0,62.0
2024-01-31,금천구,5.0,51.0,1.0,2.0
2024-01-31,금천구,4.4,53.0,38.0,41.0
2024-01-31,금천구,4.9,50.0,1.0,2.0
2024-01-31,금천구,3.8,54.0,33.0,36.0
2024-01-31,금천구,2.8,63.0,24.0,26.0
2024-01-31,금천구,4.8,51.0,2.0,3.0
2024-01-31,금천구,4.8,50.0,31.0,34.0
2024-01-31,금천구,3.1,55.0,23.0,25.0
2024-01-31,금천구,6.0,49.0,45.0,49.0
2024-01-31,금천구,3.1,56.0,42.0,44.0
2024-01-31,금천구,4.9,49.0,33.0,34.0
2024-01-31,금천구,5.2,49.0,11.0,12.0
2024-01-31,금천구,5.3,53.0,30.0,33.0
2024-01-31,금천구,5.0,50.0,13.0,14.0
2024-01-31,금천구,2.8,58.0,7.0,8.0
2024-01-31,금천구,4.1,54.0,41.0,45.0
2024-01-31,금천구,5.1,51.0,2.0,3.0
2024-01-31,금천구,4.6,54.0,31.0,34.0
2024-01-31,금천구,4.1,57.0,29.0,32.0
2024-01-31,금천구,3.1,56.0,41.0,43.0
2024-01-31,금천구,2.6,64.0,24.0,26.0
2024-01-31,금천구,5.2,49.0,2.0,3.0
2024-01-31,금천구,,,62.0,67.0
2024-01-31,금천구,5.5,53.0,31.0,34.0
2024-01-31,금천구,4.3,52.0,33.0,36.0
2024-01-31,금천구,5.4,49.0,13.0,14.0
2024-01-31,금천구,5.2,50.0,12.0,13.0
2024-01-31,금천구,4.9,53.0,38.0,41.0
2024-01-31,금천구,5.0,49.0,1.0,2.0
2024-01-31,금천구,5.6,49.0,1.0,2.0
2024-01-31,금천구,4.4,51.0,32.0,35.0
2024-01-31,금천구,6.0,49.0,44.0,48.0
2024-01-31,금천구,5.6,51.0,31.0,33.0
2024-01-31,금천구,4.9,50.0,34.0,36.0
2024-01-31,금천구,4.3,53.0,41.0,45.0
2024-01-31,금천구,2.9,57.0,7.0,8.0
2024-01-31,금천구,5.3,49.0,2.0,3.0
2024-01-31,금천구,3.4,54.0,23.0,25.0
2024-01-31,금천구,4.5,54.0,28.0,30.0
2024-01-31,금천구,6.4,46.0,2.0,3.0
2024-01-31,금천구,5.4,51.0,44.0,46.0
2024-01-31,금천구,6.5,48.0,48.0,52.0
2024-01-31,금천구,,,66.0,71.0
2024-01-31,금천구,6.3,47.0,14.0,15.0
2024-01-31,금천구,7.7,43.0,1.0,2.0
2024-01-31,금천구,8.1,43.0,34.0,38.0
2024-01-31,금천구,5.2,49.0,34.0,37.0
2024-01-31,금천구,3.7,54.0,7.0,8.0
2024-01-31,금천구,3.0,62.0,28.0,30.0
2024-01-31,금천구,5.9,47.0,2.0,3.0
2024-01-31,금천구,4.4,51.0,24.0,26.0
2024-01-31,금천구,4.8,53.0,41.0,44.0
2024-01-31,금천구,5.9,47.0,1.0,2.0
2024-01-31,금천구,5.7,48.0,14.0,15.0
2024-01-31,금천구,5.4,48.0,37.0,39.0
2024-01-31,금천구,4.4,53.0,44.0,48.0
2024-01-31,금천구,5.1,52.0,29.0,31.0
2024-01-31,금천구,5.6,51.0,35.0,38.0
2024-01-31,금천구,5.7,47.0,36.0,38.0
2024-01-31,금천구,5.8,50.0,33.0,36.0
2024-01-31,금천구,7.0,43.0,3.0,4.0
2024-01-31,금천구,5.4,49.0,9.0,10.0
2024-01-31,금천구,7.0,44.0,18.0,19.0
2024-01-31,금천구,8.3,41.0,1.0,2.0
2024-01-31,금천구,7.8,42.0,57.0,61.0
2024-01-31,금천구,5.5,50.0,47.0,51.0
2024-01-31,금천구,,,80.0,87.0
2024-01-31,금천구,6.1,45.0,31.0,34.0
2024-01-31,금천구,7.2,43.0,42.0,46.0
2024-01-31,금천구,8.4,41.0,61.0,67.0
2024-01-31,금천구,7.9,42.0,46.0,47.0
2024-01-31,금천구,8.6,40.0,5.0,6.0
2024-01-31,금천구,5.4,49.0,52.0,57.0
2024-01-31,금천구,9.2,40.0,18.0,19.0
2024-01-31,금천구,7.6,43.0,40.0,42.0
2024-01-31,금천구,6.2,46.0,48.0,53.0
2024-01-31,금천구,9.3,40.0,37.0,41.0
2024-01-31,금천구,8.2,40.0,1.0,2.0
2024-01-31,금천구,6.3,44.0,45.0,49.0
2024-01-31,금천구,11.5,33.0,53.0,54.0
2024-01-31,금천구,10.0,35.0,63.0,69.0
2024-01-31,금천구,9.0,36.0,3.0,4.0
2024-01-31,금천구,7.9,40.0,37.0,40.0
2024-01-31,금천구,8.9,36.0,46.0,49.0
2024-01-31,금천구,11.2,32.0,6.0,7.0
2024-01-31,금천구,10.4,33.0,1.0,2.0
2024-01-31,금천구,7.5,40.0,35.0,38.0
2024-01-31,금천구,8.7,38.0,9.0,10.0
2024-01-31,금천구,10.1,36.0,21.0,22.0
2024-01-31,금천구,8.1,40.0,22.0,23.0
2024-01-31,금천구,7.7,40.0,50.0,55.0
2024-01-31,금천구,9.1,37.0,61.0,66.0
2024-01-31,금천구,9.5,37.0,1.0,2.0
2024-01-31,금천구,9.7,36.0,41.0,44.0
2024-01-31,금천구,7.2,41.0,53.0,58.0
2024-01-31,금천구,,,84.0,89.0
2024-01-31,금천구,6.8,43.0,52.0,56.0
2024-01-31,금천구,8.4,39.0,53.0,58.0
2024-01-31,금천구,8.7,39.0,47.0,49.0
2024-01-31,금천구,11.0,30.0,20.0,21.0
2024-01-31,금천구,8.5,32.0,43.0,47.0
2024-01-31,금천구,11.6,27.0,54.0,59.0
2024-01-31,금천구,12.3,26.0,1.0,2.0
2024-01-31,금천구,10.6,28.0,54.0,57.0
2024-01-31,금천구,9.5,31.0,40.0,42.0
2024-01-31,금천구,12.5,27.0,2.0,3.0
2024-01-31,금천구,9.7,30.0,30.0,33.0
2024-01-31,금천구,9.5,30.0,44.0,48.0
2024-01-31,금천구,9.3,31.0,17.0,18.0
2024-01-31,금천구,8.3,33.0,31.0,33.0
2024-01-31,금천구,11.2,27.0,43.0,44.0
2024-01-31,금천구,,,68.0,72.0
2024-01-31,금천구,11.0,28.0,1.0,2.0
2024-01-31,금천구,7.7,34.0,44.0,48.0
2024-01-31,금천구,10.7,29.0,32.0,35.0
2024-01-31,금천구,10.8,29.0,8.0,9.0
2024-01-31,금천구,8.8,30.0,39.0,42.0
2024-01-31,금천구,11.9,27.0,7.0,8.0
2024-01-31,금천구,9.5,32.0,40.0,42.0
2024-01-31,금천구,12.1,24.0,37.0,38.0
2024-01-31,금천구,13.5,22.0,1.0,2.0
2024-01-31,금천구,10.3,28.0,35.0,37.0
2024-01-31,금천구,10.3,27.0,1.0,2.0
2024-01-31,금천구,11.8,25.0,7.0,8.0
2024-01-31,금천구,9.3,28.0,38.0,41.0
2024-01-31,금천구,9.7,27.0,13.0,14.0
2024-01-31,금천구,11.7,27.0,30.0,33.0
2024-01-31,금천구,12.1,24.0,1.0,2.0
2024-01-31,금천구,,,65.0,68.0
2024-01-31,금천구,9.3,29.0,43.0,47.0
2024-01-31,금천구,9.8,27.0,35.0,38.0
2024-01-31,금천구,9.9,28.0,28.0,31.0
2024-01-31,금천구,8.3,32.0,41.0,44.0
2024-01-31,금천구,8.6,29.0,24.0,26.0
2024-01-31,금천구,11.7,25.0,49.0,53.0
2024-01-31,금천구,13.1,24.0,49.0,53.0
2024-01-31,금천구,12.2,24.0,15.0,16.0
2024-01-31,금천구,10.5,26.0,30.0,32.0
2024-01-31,금천구,11.5,26.0,7.0,8.0
2024-01-31,금천구,15.8,22.0,40.0,43.0
2024-01-31,금천구,10.1,30.0,23.0,25.0
2024-01-31,금천구,10.4,29.0,1.0,2.0
2024-01-31,금천구,10.5,28.0,30.0,32.0
2024-01-31,금천구,12.6,27.0,24.0,26.0
2024-01-31,금천구,10.8,29.0,12.0,13.0
2024-01-31,금천구,8.9,31.0,21.0,22.0
2024-01-31,금천구,10.0,30.0,11.0,12.0
2024-01-31,금천구,11.7,26.0,5.0,6.0
2024-01-31,금천구,11.9,27.0,5.0,6.0
2024-01-31,금천구,13.6,24.0,1.0,2.0
2024-01-31,금천구,10.8,28.0,27.0,29.0
2024-01-31,금천구,13.3,25.0,33.0,35.0
2024-01-31,금천구,12.6,25.0,41.0,45.0
2024-01-31,금천구,13.1,25.0,1.0,2.0
2024-01-31,금천구,,,48.0,53.0
2024-01-31,금천구,9.7,30.0,37.0,41.0
2024-01-31,금천구,10.4,28.0,24.0,26.0
2024-01-31,금천구,8.8,33.0,35.0,38.0
2024-01-31,금천구,9.9,30.0,33.0,36.0
2024-01-31,금천구,10.9,32.0,28.0,30.0
2024-01-31,금천구,9.1,35.0,21.0,22.0
2024-01-31,금천구,13.2,28.0,1.0,2.0
2024-01-31,금천구,8.9,38.0,31.0,33.0
2024-01-31,금천구,12.0,31.0,39.0,42.0
2024-01-31,금천구,12.7,29.0,1.0,2.0
2024-01-31,금천구,11.6,32.0,6.0,7.0
2024-01-31,금천구,12.6,31.0,24.0,26.0
2024-01-31,금천구,10.6,34.0,5.0,6.0
2024-01-31,금천구,10.6,34.0,26.0,28.0
2024-01-31,금천구,16.7,25.0,37.0,40.0
2024-01-31,금천구,9.8,35.0,36.0,39.0
2024-01-31,금천구,,,50.0,54.0
2024-01-31,금천구,10.1,35.0,30.0,32.0
2024-01-31,금천구,10.2,35.0,11.0,12.0
2024-01-31,금천구,10.6,34.0,12.0,13.0
2024-01-31,금천구,10.5,34.0,1.0,2.0
2024-01-31,금천구,13.1,29.0,31.0,32.0
2024-01-31,금천구,10.2,35.0,22.0,24.0
2024-01-31,금천구,9.8,34.0,25.0,27.0
2024-01-31,금천구,17.3,24.0,37.0,40.0
2024-01-31,금천구,10.1,35.0,27.0,28.0
2024-01-31,금천구,9.9,35.0,22.0,24.0
2024-01-31,금천구,12.2,30.0,1.0,2.0
2024-01-31,금천구,9.9,35.0,30.0,33.0
2024-01-31,금천구,10.0,35.0,11.0,12.0
2024-01-31,금천구,10.8,34.0,29.0,32.0
2024-01-31,금천구,8.7,38.0,32.0,35.0
2024-01-31,금천구,,,52.0,56.0
2024-01-31,금천구,11.3,32.0,1.0,2.0
2024-01-31,금천구,10.2,33.0,28.0,30.0
2024-01-31,금천구,11.3,32.0,40.0,42.0
2024-01-31,금천구,10.0,35.0,1.0,2.0
2024-01-31,금천구,9.4,36.0,5.0,6.0
2024-01-31,금천구,10.7,33.0,7.0,8.0
2024-01-31,금천구,11.7,31.0,30.0,31.0
2024-01-31,금천구,10.3,34.0,12.0,13.0
2024-01-31,금천구,9.9,35.0,35.0,38.0
2024-01-31,금천구,8.8,36.0,21.0,23.0
2024-01-31,금천구,9.2,35.0,25.0,27.0
2024-01-31,금천구,,,55.0,60.0
2024-01-31,금천구,8.8,42.0,39.0,42.0
2024-01-31,금천구,9.7,41.0,42.0,45.0
2024-01-31,금천구,8.2,43.0,23.0,25.0
2024-01-31,금천구,9.3,41.0,45.0,48.0
2024-01-31,금천구,8.4,43.0,33.0,36.0
2024-01-31,금천구,9.4,43.0,14.0,15.0
2024-01-31,금천구,8.4,44.0,5.0,6.0
2024-01-31,금천구,9.7,40.0,1.0,2.0
2024-01-31,금천구,9.3,41.0,29.0,31.0
2024-01-31,금천구,9.8,41.0,15.0,16.0
2024-01-31,금천구,9.7,41.0,34.0,35.0
2024-01-31,금천구,10.8,37.0,1.0,2.0
2024-01-31,금천구,9.2,42.0,36.0,40.0
2024-01-31,금천구,9.2,42.0,34.0,36.0
2024-01-31,금천구,13.5,34.0,44.0,48.0
2024-01-31,금천구,8.4,42.0,29.0,32.0
2024-01-31,금천구,9.5,41.0,1.0,2.0
2024-01-31,금천구,8.9,42.0,24.0,26.0
2024-01-31,금천구,9.5,41.0,8.0,9.0
2024-01-31,금천구,7.4,56.0,6.0,7.0
2024-01-31,금천구,8.2,52.0,46.0,50.0
2024-01-31,금천구,8.1,53.0,41.0,43.0
2024-01-31,금천구,7.7,54.0,48.0,50.0
2024-01-31,금천구,9.1,50.0,2.0,3.0
2024-01-31,금천구,8.1,52.0,8.0,9.0
2024-01-31,금천구,8.3,53.0,18.0,19.0
2024-01-31,금천구,7.9,55.0,27.0,29.0
2024-01-31,금천구,8.7,51.0,18.0,19.0
2024-01-31,금천구,,,69.0,75.0
2024-01-31,금천구,10.5,46.0,54.0,59.0
2024-01-31,금천구,7.8,54.0,47.0,52.0
2024-01-31,금천구,8.3,53.0,37.0,40.0
2024-01-31,금천구,8.3,53.0,34.0,38.0
2024-01-31,금천구,8.1,53.0,45.0,49.0
2024-01-31,금천구,8.7,51.0,1.0,2.0
2024-01-31,금천구,8.3,52.0,1.0,2.0
2024-01-31,금천구,7.4,54.0,29.0,31.0
2024-01-31,금천구,7.6,54.0,40.0,44.0
2024-01-31,금천구,7.4,56.0,36.0,39.0
2024-01-31,금천구,,,72.0,79.0
2024-01-31,금천구,5.9,61.0,26.0,28.0
2024-01-31,금천구,7.3,57.0,47.0,51.0
2024-01-31,금천구,6.5,58.0,31.0,34.0
2024-01-31,금천구,7.1,58.0,50.0,55.0
2024-01-31,금천구,7.1,58.0,42.0,46.0
2024-01-31,금천구,7.4,57.0,38.0,42.0
2024-01-31,금천구,7.3,57.0,44.0,46.0
2024-01-31,금천구,7.5,56.0,1.0,2.0
2024-01-31,금천구,7.8,55.0,19.0,20.0
2024-01-31,금천구,6.8,59.0,51.0,53.0
2024-01-31,금천구,7.5,57.0,33.0,36.0
2024-01-31,금천구,7.7,56.0,20.0,21.0
2024-01-31,금천구,9.3,51.0,57.0,62.0
2024-01-31,금천구,7.4,56.0,47.0,52.0
2024-01-31,금천구,7.3,57.0,7.0,8.0
2024-01-31,금천구,6.6,60.0,7.0,8.0
2024-01-31,금천구,8.1,54.0,2.0,3.0
2024-01-31,금천구,6.6,63.0,37.0,40.0
2024-01-31,금천구,7.9,55.0,1.0,2.0
2024-01-31,금천구,6.8,60.0,42.0,46.0
2024-01-31,금천구,6.8,60.0,47.0,48.0
2024-01-31,금천구,7.1,59.0,1.0,2.0
2024-01-31,금천구,8.7,53.0,59.0,64.0
2024-01-31,금천구,7.3,59.0,20.0,21.0
2024-01-31,금천구,3.6,70.0,27.0,29.0
2024-01-31,금천구,6.7,60.0,44.0,48.0
2024-01-31,금천구,7.3,57.0,20.0,21.0
2024-01-31,금천구,7.0,60.0,35.0,38.0
2024-01-31,금천구,,,75.0,83.0
2024-01-31,금천구,7.0,60.0,48.0,53.0
2024-01-31,금천구,7.6,57.0,1.0,2.0
2024-01-31,금천구,5.8,64.0,7.0,8.0
2024-01-31,금천구,5.7,62.0,33.0,36.0
2024-01-31,금천구,7.1,59.0,47.0,51.0
2024-01-31,금천구,6.4,61.0,51.0,56.0
2024-01-31,금천구,7.5,58.0,2.0,3.0
2024-01-31,금천구,6.9,59.0,4.0,5.0
2024-01-31,금천구,5.8,63.0,53.0,55.0
2024-01-31,금천구,6.2,69.0,37.0,40.0
2024-01-31,금천구,6.5,62.0,47.0,48.0
2024-01-31,금천구,6.7,61.0,46.0,50.0
2024-01-31,금천구,6.5,62.0,4.0,5.0
2024-01-31,금천구,6.9,61.0,21.0,22.0
2024-01-31,금천구,6.3,63.0,41.0,45.0
2024-01-31,금천구,6.9,60.0,1.0,2.0
2024-01-31,금천구,2.6,75.0,27.0,29.0
2024-01-31,금천구,5.4,65.0,34.0,37.0
2024-01-31,금천구,8.0,56.0,59.0,65.0
2024-01-31,금천구,5.8,64.0,52.0,57.0
2024-01-31,금천구,7.4,59.0,1.0,2.0
2024-01-31,금천구,6.7,62.0,34.0,37.0
2024-01-31,금천구,5.3,67.0,8.0,9.0
2024-01-31,금천구,7.2,59.0,2.0,3.0
2024-01-31,금천구,4.9,67.0,53.0,55.0
2024-01-31,금천구,6.0,63.0,44.0,48.0
2024-01-31,금천구,7.1,59.0,21.0,22.0
2024-01-31,금천구,6.3,63.0,47.0,51.0
2024-01-31,금천구,,,76.0,83.0
2024-01-31,금천구,6.0,73.0,38.0,41.0
2024-01-31,금천구,5.1,66.0,34.0,37.0
2024-01-31,금천구,5.6,65.0,46.0,50.0
2024-01-31,금천구,6.2,64.0,4.0,5.0
2024-01-31,금천구,7.4,58.0,60.0,66.0
2024-01-31,금천구,6.4,63.0,34.0,37.0
2024-01-31,금천구,5.7,65.0,47.0,51.0
2024-01-31,금천구,5.0,69.0,8.0,9.0
2024-01-31,금천구,5.6,66.0,52.0,57.0
2024-01-31,금천구,6.4,63.0,47.0,51.0
2024-01-31,금천구,5.9,65.0,43.0,46.0
2024-01-31,금천구,6.2,63.0,47.0,48.0
2024-01-31,금천구,2.6,76.0,27.0,29.0
2024-01-31,금천구,6.3,63.0,1.0,2.0
2024-01-31,금천구,,,77.0,84.0
2024-01-31,금천구,6.9,60.0,20.0,22.0
2024-01-31,금천구,7.1,60.0,1.0,2.0
2024-01-31,금천구,6.5,63.0,21.0,22.0
2024-01-31,금천구,7.0,61.0,2.0,3.0
2024-01-31,금천구,4.2,71.0,52.0,54.0
2024-01-31,금천구,5.4,79.0,38.0,42.0
2024-02-01,금천구,5.5,67.0,43.0,47.0
2024-02-01,금천구,6.2,64.0,2.0,3.0
2024-02-01,금천구,5.6,66.0,51.0,52.0
2024-02-01,금천구,5.2,68.0,55.0,60.0
2024-02-01,금천구,2.5,77.0,29.0,32.0
2024-02-01,금천구,5.2,67.0,49.0,53.0
2024-02-01,금천구,5.4,67.0,8.0,9.0
2024-02-01,금천구,4.7,91.0,41.0,45.0
2024-02-01,금천구,,,81.0,89.0
2024-02-01,금천구,6.7,61.0,62.0,68.0
2024-02-01,금천구,5.3,67.0,50.0,54.0
2024-02-01,금천구,5.8,65.0,49.0,54.0
2024-02-01,금천구,6.1,63.0,22.0,24.0
2024-02-01,금천구,5.6,66.0,1.0,2.0
2024-02-01,금천구,5.6,66.0,22.0,23.0
2024-02-01,금천구,5.7,66.0,36.0,39.0
2024-02-01,금천구,4.5,70.0,36.0,40.0
2024-02-01,금천구,6.5,63.0,1.0,2.0
2024-02-01,금천구,4.4,71.0,8.0,9.0
2024-02-01,금천구,3.9,72.0,55.0,57.0
2024-02-01,금천구,5.2,66.0,3.0,4.0
2024-02-01,금천구,,,93.0,102.0
2024-02-01,금천구,5.1,68.0,1.0,2.0
2024-02-01,금천구,5.2,67.0,25.0,26.0
2024-02-01,금천구,5.1,67.0,54.0,59.0
2024-02-01,금천구,5.0,68.0,40.0,44.0
2024-02-01,금천구,4.9,68.0,54.0,59.0
2024-02-01,금천구,6.2,63.0,68.0,75.0
2024-02-01,금천구,5.6,65.0,25.0,26.0
2024-02-01,금천구,4.8,69.0,48.0,51.0
2024-02-01,금천구,3.9,73.0,9.0,10.0
2024-02-01,금천구,4.6,69.0,58.0,63.0
2024-02-01,금천구,5.6,65.0,1.0,2.0
2024-02-01,금천구,4.2,97.0,45.0,49.0
2024-02-01,금천구,3.9,71.0,41.0,44.0
2024-02-01,금천구,1.9,79.0,31.0,34.0
2024-02-01,금천구,3.4,74.0,60.0,62.0
2024-02-01,금천구,4.9,68.0,55.0,56.0
2024-02-01,금천구,5.1,68.0,7.0,8.0
2024-02-01,금천구,5.1,67.0,51.0,56.0
2024-02-01,금천구,3.1,73.0,29.0,30.0
2024-02-01,금천구,3.8,70.0,1.0,2.0
2024-02-01,금천구,3.4,73.0,44.0,48.0
2024-02-01,금천구,3.5,72.0,53.0,58.0
2024-02-01,금천구,3.8,69.0,29.0,30.0
2024-02-01,금천구,2.2,76.0,45.0,49.0
2024-02-01,금천구,3.4,72.0,1.0,2.0
2024-02-01,금천구,2.3,78.0,10.0,11.0
2024-02-01,금천구,3.1,73.0,11.0,12.0
2024-02-01,금천구,,,95.0,105.0
2024-02-01,금천구,3.9,71.0,58.0,63.0
2024-02-01,금천구,3.0,74.0,49.0,52.0
2024-02-01,금천구,2.8,75.0,62.0,68.0
2024-02-01,금천구,3.2,73.0,56.0,58.0
2024-02-01,금천구,4.7,66.0,72.0,79.0
2024-02-01,금천구,3.2,73.0,55.0,60.0
2024-02-01,금천구,2.0,78.0,63.0,64.0
2024-02-01,금천구,3.7,71.0,4.0,5.0
2024-02-01,금천구,2.1,79.0,36.0,39.0
2024-02-01,금천구,2.6,100.0,47.0,52.0
2024-02-01,금천구,3.1,72.0,55.0,60.0
2024-02-01,금천구,4.0,67.0,75.0,82.0
2024-02-01,금천구,3.3,69.0,32.0,33.0
2024-02-01,금천구,2.6,73.0,53.0,57.0
2024-02-01,금천구,1.6,79.0,10.0,11.0
2024-02-01,금천구,,,100.0,110.0
2024-02-01,금천구,1.4,79.0,65.0,66.0
2024-02-01,금천구,2.2,76.0,62.0,68.0
2024-02-01,금천구,2.5,73.0,59.0,64.0
2024-02-01,금천구,3.5,70.0,59.0,65.0
2024-02-01,금천구,1.8,76.0,47.0,51.0
2024-02-01,금천구,3.1,72.0,47.0,51.0
2024-02-01,금천구,3.0,71.0,1.0,2.0
2024-02-01,금천구,3.2,70.0,1.0,2.0
2024-02-01,금천구,2.6,73.0,59.0,60.0
2024-02-01,금천구,1.3,79.0,36.0,39.0
2024-02-01,금천구,2.7,72.0,32.0,33.0
2024-02-01,금천구,2.7,72.0,12.0,13.0
2024-02-01,금천구,3.3,70.0,4.0,5.0
2024-02-01,금천구,2.1,100.0,50.0,55.0
2024-02-01,금천구,1.4,75.0,11.0,12.0
2024-02-01,금천구,2.8,69.0,64.0,70.0
2024-02-01,금천구,,,109.0,120.0
2024-02-01,금천구,2.8,68.0,2.0,3.0
2024-02-01,금천구,4.0,64.0,80.0,87.0
2024-02-01,금천구,0.5,80.0,38.0,42.0
2024-02-01,금천구,2.4,69.0,33.0,35.0
2024-02-01,금천구,2.9,68.0,4.0,5.0
2024-02-01,금천구,1.9,73.0,66.0,72.0
2024-02-01,금천구,2.2,71.0,56.0,59.0
